Date,Open,High,Low,Close,Adj Close,Volume
2012-03-02,40.306000,40.306000,40.306000,40.306000,40.306000,0
2012-03-05,40.369999,40.369999,40.238998,40.238998,40.238998,0
2012-03-06,40.224998,40.224998,40.224998,40.224998,40.224998,0
2012-03-07,40.234001,40.234001,40.234001,40.234001,40.234001,0
2012-03-08,40.244999,40.244999,40.244999,40.244999,40.244999,0
2012-03-09,40.250000,40.250000,40.250000,40.250000,40.250000,0
2012-03-12,40.236000,40.236000,40.236000,40.236000,40.236000,0
2012-03-13,40.238998,40.238998,40.238998,40.238998,40.238998,0
2012-03-14,40.240002,40.240002,40.240002,40.240002,40.240002,0
2012-03-15,40.252998,40.252998,40.252998,40.252998,40.252998,0
2012-03-16,40.231998,40.231998,40.231998,40.231998,40.231998,0
2012-03-19,40.234001,40.234001,40.234001,40.234001,40.234001,0
2012-03-20,40.251999,40.251999,40.251999,40.251999,40.251999,0
2012-03-21,40.236000,40.236000,40.236000,40.236000,40.236000,0
2012-03-22,40.235001,40.235001,40.235001,40.235001,40.235001,0
2012-03-23,40.243999,40.243999,40.243999,40.243999,40.243999,0
2012-03-26,40.231998,40.231998,40.014999,40.014999,40.014999,0
2012-03-27,40.266998,40.266998,40.266998,40.266998,40.266998,0
2012-03-28,40.249001,40.249001,40.249001,40.249001,40.249001,0
2012-03-29,40.250000,40.250000,40.250000,40.250000,40.250000,0
2012-03-30,40.241001,40.241001,40.241001,40.241001,40.241001,0
2012-04-02,40.236000,40.236000,40.236000,40.236000,40.236000,0
2012-04-03,40.598000,40.693001,40.598000,40.693001,40.693001,0
